KM,callnum,title,author,year,month,page,specattr,specattrloc,specneg,specnegloc,specop,specformpage,specdescpage,sprocessperiod,sprocess,photomech,hasphoto,paperman,paperbran,paperloc,negman,negbran,negloc,lensman,lensbran,lensloc,mountman,mountloc,coatman,coatloc,accman,accloc,subj,snote,sanalysis,specpath,fullspecpath,negman_k,mountman_k,lensman_k,accman_k,coatman_k,paperman_k,author_sort,specattr_sort,specneg_sort,specop_sort,localpath,cluster,decade,title_c,author_c,decade_c,specattr_c,specattrloc_c,specneg_c,specnegloc_c,specop_c,sprocess_c,photomech_c,hasphoto_c,paperman_c,paperbran_c,paperloc_c,negman_c,negbran_c,negloc_c,lensman_c,lensbran_c,lensloc_c,mountman_c,mountloc_c,coatman_c,coatloc_c,accman_c,accloc_c,subj_c,cluster_c,negman_k_c,mountman_k_c,lensman_k_c,accman_k_c,coatman_k_c,paperman_k_c,tabspecpath
923,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1892,November,657a,F. Gutekunst,"Philadelphia, PA, USA",H. Randall,"Ann Arbor, MI, USA",,,663-664,Phototype,Collotype,True,True,,,,,,,,,,,,,,,,"Portrait, child",,,specimens_resized/923_S.JPG,specimens_resized_panel/923_S.JPG,False,False,False,False,False,False,"Wilson, Edward L.","Gutekunst, F.","Randall, H.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/923_S.JPG,2,189,1,0,0,0,0,7,7,7,1,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,0,0,0,0,0,0,0,specimens/923_S.JPG
924,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1892,December,689a,Fellows & Graves,"Philadelphia, PA, USA",J. Landy,"Cleveland, OH, USA",,,690-692,Silver print,Albumen silver print,False,True,E. & H.T. Anthony,N.P.A. Albumen Paper,"Dresden, Germany",Cramer,Dry Plates,"St Louis, MO, USA",,,,,,,,,,"Portrait, man",,,specimens_resized/924_S.JPG,specimens_resized_panel/924_S.JPG,True,False,False,False,False,True,"Wilson, Edward L.",Fellows & Graves,"Landy, J.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/924_S.JPG,10,189,1,0,0,7,0,7,7,7,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,4,1,1,0,0,0,0,1,specimens/924_S.JPG
925,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1893,January,1a,NY Photogravure Co.,"New York, NY, USA",Sarony,"New York, NY, USA",,,5-6,Photogravure,Photogravure,True,True,,,,,,,,,,,,,,,,"Portrait, woman",,,specimens_resized/925_S.JPG,specimens_resized_panel/925_S.JPG,False,False,False,False,False,False,"Wilson, Edward L.",NY Photogravure Co.,Sarony,,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/925_S.JPG,10,189,1,0,0,7,1,4,2,7,2,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,1,0,0,0,0,0,0,specimens/925_S.JPG
926,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1893,March,97a,F. Gutekunst,"Philadelphia, PA, USA",Ralph W. Robinson,"Redhill, England, UK",,,133-134,Phototype,Collotype,True,True,,,,,,,,,,,,,,,,Genre,,,specimens_resized/926_S.JPG,specimens_resized_panel/926_S.JPG,False,False,False,False,False,False,"Wilson, Edward L.","Gutekunst, F.","Robinson, Ralph W.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/926_S.JPG,7,189,1,0,0,0,0,7,7,7,1,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,4,0,0,0,0,0,0,specimens/926_S.JPG
927,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1893,April,145a,Fellows & Graves,"Philadelphia, PA, USA",F.W. Guerin,"St. Louis, MO, USA",,,149-151,Silver print,Albumen silver print,False,True,E. & H.T. Anthony,N.P.A. Albumen Paper,"Dresden, Germany",Cramer,Dry Plates,"St Louis, MO, USA",,,,,,,,,,"Portrait, woman",,,specimens_resized/927_S.JPG,specimens_resized_panel/927_S.JPG,True,False,False,False,False,True,"Wilson, Edward L.",Fellows & Graves,"Guerin, F.W.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/927_S.JPG,10,189,1,0,0,7,0,7,5,7,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,0,1,1,0,0,0,0,1,specimens/927_S.JPG
928,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1893,May,193a,W. Kurtz,"New York, NY, USA",W. Kurtz,"New York, NY, USA",,,232,Vogel method of color printing,Halftone,True,True,,,,,,,,,,,,,,,,Still life,,,specimens_resized/928_S.JPG,specimens_resized_panel/928_S.JPG,False,False,False,False,False,False,"Wilson, Edward L.","Kurtz, W.","Kurtz, W.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/928_S.JPG,11,189,1,0,0,7,1,7,2,7,7,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,specimens/928_S.JPG
929,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1893,June,241a,C.H. Graves,"Philadelphia, PA, USA",R.P. Bellsmith,"Cincinnati, OH, USA",,,246,Silver print,Albumen silver print,False,True,E. & H.T. Anthony,N.P.A. Albumen Paper,"Dresden, Germany",,,,,,,,,,,,,"Portrait, women / Genre",,,specimens_resized/929_S.JPG,specimens_resized_panel/929_S.JPG,False,False,False,False,False,True,"Wilson, Edward L.","Graves, C.H.","Bellsmith, R.P.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/929_S.JPG,0,189,1,0,0,7,0,7,7,7,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,3,0,0,0,0,0,1,specimens/929_S.JPG
930,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1893,July,289a,N.Y. Aristotype Co.,"Bloomfield, NJ, USA",A.N. Camp,"Jamestown, NY,  USA",E.S. Baker,,303-304,Aristotype print,Collodion chloride POP,False,True,N.Y. Aristotype Paper Co.,,"Bloomfield, NJ, USA",,,,,,,,,,,,,"Portrait, woman",,,specimens_resized/930_S.JPG,specimens_resized_panel/930_S.JPG,False,False,False,False,False,True,"Wilson, Edward L.",N.Y. Aristotype Co.,"Camp, A.N.","Baker, E.S.",/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/930_S.JPG,10,189,1,0,0,7,7,7,7,7,4,0,0,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,0,1,0,0,0,0,0,1,specimens/930_S.JPG
931,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1893,September,385a,C.H. Graves,"Philadelphia, PA, USA",Rosch,"St. Louis, MO, USA",,,396-397,Aristotype print,Collodion chloride POP,False,True,American Aristotype Co.,Aristo Blue Label Paper,"Jamestown, NY, USA",,,,,,,,,,,,,"Portraits, miscellaneous",,,specimens_resized/931_S.JPG,specimens_resized_panel/931_S.JPG,False,False,False,False,False,True,"Wilson, Edward L.","Graves, C.H.",Rosch,,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/931_S.JPG,1,189,1,0,0,7,0,7,5,7,4,0,0,2,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,1,specimens/931_S.JPG
932,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1893,November,481a,,,C.W. Motes,"Atlanta, GA, USA",,,463,Silver print,Albumen silver print,False,True,E. & H.T. Anthony,N.P.A. Albumen Paper,"Dresden, Germany",,,,,,,,,,,,,"Portrait, man",,,specimens_resized/932_S.JPG,specimens_resized_panel/932_S.JPG,False,False,False,False,False,True,"Wilson, Edward L.",,"Motes, C.W.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/932_S.JPG,4,189,1,0,0,7,7,7,7,7,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,4,6,0,0,0,0,0,1,specimens/932_S.JPG
933,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1893,December,529a,,,R.W. Harrison,"Selma, AL, USA",,,536-537,,Collodion chloride POP,False,True,N.Y. Aristotype Paper Co.,Kalona Paper,"Bloomfield, NJ, USA",,,,,,,,,,,,,"Portrait, woman",,,specimens_resized/933_S.JPG,specimens_resized_panel/933_S.JPG,False,False,False,False,False,True,"Wilson, Edward L.",,"Harrison, R.W.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/933_S.JPG,4,189,1,0,0,7,7,7,7,7,4,0,0,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,0,6,0,0,0,0,0,1,specimens/933_S.JPG
934,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1894,January,1a,,,J.C. Strauss,"St. Louis, MO, USA",,,12-13,,Glossy collodio-chloride POP print,False,True,American Aristotype Co.,,"Jamestown, NY, USA",,,,,,,"A.M. Collins, Son & Co.","Philadelphia, PA, USA",,,,,"Portrait, woman",,,specimens_resized/934_S.JPG,specimens_resized_panel/934_S.JPG,False,True,False,False,False,True,"Wilson, Edward L.",,"Strauss, J.C.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/934_S.JPG,9,189,1,0,0,7,7,7,5,7,7,0,0,2,7,1,7,7,7,7,7,7,0,0,7,7,7,7,0,2,0,1,0,0,0,1,specimens/934_S.JPG
935,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1894,February,49a,,,Bakers Art Gallery,"Columbus, OH, USA",J.S. Schneider,,52-54,,Gelatin silver POP,False,True,Bradfisch & Pierce,Red Label Aristotype Paper,"Brooklyn, NY, USA",,,,,,,"A.M. Collins, Son & Co.","Philadelphia, PA, USA",,,,,"Portrait, woman",,,specimens_resized/935_S.JPG,specimens_resized_panel/935_S.JPG,False,True,False,False,False,True,"Wilson, Edward L.",,Bakers Art Gallery,"Schneider, J.S.",/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/935_S.JPG,10,189,1,0,0,7,7,7,7,6,6,0,0,7,7,7,7,7,7,7,7,7,0,0,7,7,7,7,0,1,0,1,0,0,0,1,specimens/935_S.JPG
936,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1894,March,97a,C.H. Graves,"Philadelphia, PA, USA",Joe L. Douglass,"Columbia, MO, USA",,,126,,Albumen silver print,False,True,E. & H.T. Anthony,N.P.A. Albumen Paper,"Dresden, Germany",,,,,,,,,,,,,"Portrait, woman",,,specimens_resized/936_S.JPG,specimens_resized_panel/936_S.JPG,False,False,False,False,False,True,"Wilson, Edward L.","Graves, C.H.","Douglass, Joe L.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/936_S.JPG,6,189,1,0,0,7,0,7,7,7,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,0,7,0,0,0,0,0,1,specimens/936_S.JPG
937,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1894,April,145a,George J. Wolf & Co.,"Philadelphia, PA, USA",P.H. Rose,"Providence, RI, USA",,,162-163,,Collodion chloride POP,False,True,American Aristotype Co.,,"Jamestown, NY, USA",,,,,,,"A.M. Collins, Son & Co.","Philadelphia, PA, USA",,,,,"Portrait, woman",,,specimens_resized/937_S.JPG,specimens_resized_panel/937_S.JPG,False,True,False,False,False,True,"Wilson, Edward L.",George J. Wolf & Co.,"Rose, P.H.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/937_S.JPG,6,189,1,0,0,7,0,7,7,7,4,0,0,2,7,1,7,7,7,7,7,7,0,0,7,7,7,7,0,7,0,1,0,0,0,1,specimens/937_S.JPG
938,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1894,May,193a,C.H. Graves,"Philadelphia, PA, USA",Walter B. Swift,"Wellesley Hills, MA, USA",,,228-229,,Collodion chloride POP,False,True,American Aristotype Co.,,"Jamestown, NY, USA",,,,,,,,,,,,,Landscape / Architecture,,,specimens_resized/938_S.JPG,specimens_resized_panel/938_S.JPG,False,False,False,False,False,True,"Wilson, Edward L.","Graves, C.H.","Swift, Walter B.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/938_S.JPG,9,189,1,0,0,7,0,7,7,7,4,0,0,2,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,2,0,0,0,0,0,1,specimens/938_S.JPG
939,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1894,June,241a,C.H. Graves,"Philadelphia, PA, USA",W.N. Brenner,"Bucyrus, OH, USA",,,266,,Collodion chloride POP,False,True,American Aristotype Co.,Aristo Blue Label Paper,"Jamestown, NY, USA",,,,,,,,,,,,,"Portrait, child",,,specimens_resized/939_S.JPG,specimens_resized_panel/939_S.JPG,False,False,False,False,False,True,"Wilson, Edward L.","Graves, C.H.","Brenner, W.N.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/939_S.JPG,10,189,1,0,0,7,0,7,7,7,4,0,0,2,7,1,7,7,7,7,7,7,7,7,7,7,7,7,3,1,0,0,0,0,0,1,specimens/939_S.JPG
940,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1894,August,337a,,,J.A. Brush,"Minneapolis, MN, USA",,,366,,Collodion chloride POP,False,True,American Aristotype Co.,,"Jamestown, NY, USA",,,,,,,,,,,,,"Portrait, child",,,specimens_resized/940_S.JPG,specimens_resized_panel/940_S.JPG,False,False,False,False,False,True,"Wilson, Edward L.",,"Brush, J.A.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/940_S.JPG,10,189,1,0,0,7,7,7,7,7,4,0,0,2,7,1,7,7,7,7,7,7,7,7,7,7,7,7,3,1,0,0,0,0,0,1,specimens/940_S.JPG
941,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1894,September,385a,,,Morrison,"Chicago, IL, USA",,,409-410,,Gelatin silver POP,False,True,Kirkland Lithium Paper,,"Cheyenne, WO, USA",,,,,,,,,,,,,"Portrait, woman",,,specimens_resized/941_S.JPG,specimens_resized_panel/941_S.JPG,False,False,False,False,False,True,"Wilson, Edward L.",,Morrison,,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/941_S.JPG,10,189,1,0,0,7,7,7,4,7,6,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,1,0,0,0,0,0,1,specimens/941_S.JPG
942,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1894,October,433a,,,Pirie MacDonald,"Albany, NY, USA",,,449-452,,Collodion chloride POP,False,True,American Aristotype Co.,,"Jamestown, NY, USA",,,,,,,,,,,,,"Portrait, woman",,Possibly test as it has different characteristics than a typical American Artistotype Paper,specimens_resized/942_S.JPG,specimens_resized_panel/942_S.JPG,False,False,False,False,False,True,"Wilson, Edward L.",,"MacDonald, Pirie",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/942_S.JPG,4,189,1,0,0,7,7,7,7,7,4,0,0,2,7,1,7,7,7,7,7,7,7,7,7,7,7,7,0,6,0,0,0,0,0,1,specimens/942_S.JPG
943,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1894,November,481a,,,,,,,495-497,,Collodion chloride POP,False,True,Ilo Paper,,,,,,,,,,,,,,,"Portrait, woman",,,specimens_resized/943_S.JPG,specimens_resized_panel/943_S.JPG,False,False,False,False,False,True,"Wilson, Edward L.",,,,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/943_S.JPG,10,189,1,0,0,7,7,7,7,7,4,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,1,0,0,0,0,0,1,specimens/943_S.JPG
944,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1894,December,529a,C.H. Graves,"Philadelphia, PA, USA",Spencer Judd,"Sewanee, TN, USA",,,540-541,,Albumen silver print,False,True,E. & H.T. Anthony,N.P.A. Albumen Paper,"Dresden, Germany",,,,,,,,,,,,,"Genre / Portrait, man",,Test to see if it's a Collodion chloride POP print or an Albumen silver print that's been coated with collodion,specimens_resized/944_S.JPG,specimens_resized_panel/944_S.JPG,False,False,False,False,False,True,"Wilson, Edward L.","Graves, C.H.","Judd, Spencer",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/944_S.JPG,10,189,1,0,0,7,0,7,7,7,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,1,0,0,0,0,0,1,specimens/944_S.JPG
945,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1894,December,560b,O.P. Scott,"Chicago, IL, USA",O.P. Scott,"Chicago, IL, USA",,,541,,Gelatin silver POP,False,True,Kirkland Lithium Paper,,"Cheyenne, WO, USA",,,,,,,,,,,,,"Portrait, woman",,,specimens_resized/945_S.JPG,specimens_resized_panel/945_S.JPG,False,False,False,False,False,True,"Wilson, Edward L.","Scott, O.P.","Scott, O.P.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/945_S.JPG,0,189,1,0,0,7,7,7,4,7,6,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,3,0,0,0,0,0,1,specimens/945_S.JPG
946,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,January,1a,Arthur & Philbric,"Detroit, MI, USA",Arthur & Philbric,"Detroit, MI, USA",,,31-32,,Collodion chloride POP,False,True,American Aristotype Co.,Aristo-Platino Paper,"Jamestown, NY, USA",,,,,,,,,,,,,"Portrait, woman",,,specimens_resized/946_S.JPG,specimens_resized_panel/946_S.JPG,False,False,False,False,False,True,"Wilson, Edward L.",Arthur & Philbric,Arthur & Philbric,,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/946_S.JPG,0,189,1,0,0,7,7,7,7,7,4,0,0,2,5,1,7,7,7,7,7,7,7,7,7,7,7,7,0,3,0,0,0,0,0,1,specimens/946_S.JPG
947,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,February,49a,,,Kanffl & Bro.,"Knoxville, TN, USA",,,72,,Collodion chloride POP,False,True,American Aristotype Co.,Aristo Jr. Paper,"Jamestown, NY, USA",,,,,,,,,,,,,"Portrait, child",,,specimens_resized/947_S.JPG,specimens_resized_panel/947_S.JPG,False,False,False,False,False,True,"Wilson, Edward L.",,Kanffl & Bro.,,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/947_S.JPG,6,189,1,0,0,7,7,7,7,7,4,0,0,2,7,1,7,7,7,7,7,7,7,7,7,7,7,7,3,7,0,0,0,0,0,1,specimens/947_S.JPG
948,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,February,81a,,,A.E. Rinehart,"Denver, CO, USA",,,72-73,,Gelatin silver POP,False,True,Kirkland Lithium Paper,,"Cheyenne, WO, USA",,,,,,,,,,,,,"Portrait, woman",,,specimens_resized/948_S.JPG,specimens_resized_panel/948_S.JPG,False,False,False,False,False,True,"Wilson, Edward L.",,"Rinehart, A.E.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/948_S.JPG,6,189,1,0,0,7,7,7,7,7,6,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,0,0,0,0,0,1,specimens/948_S.JPG
949,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,March,97a,NY Photogravure Co.,"New York, NY, USA",H.P. Robinson,"Turnbridge Wells, England, UK",,,111-112,Photogravure,Photogravure,True,True,,,,,,,,,,,,,,,,Genre,,,specimens_resized/949_S.JPG,specimens_resized_panel/949_S.JPG,False,False,False,False,False,False,"Wilson, Edward L.",NY Photogravure Co.,"Robinson, H.P.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/949_S.JPG,0,189,1,0,0,7,1,7,7,7,2,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,3,0,0,0,0,0,0,specimens/949_S.JPG
950,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,April,145a,,,S.L. Stein,"Milwaukee, WI, USA",,,166-167,,Collodion chloride POP,False,True,American Aristotype Co.,Aristo-Platino Paper,"Jamestown, NY, USA",,,,,,,,,,,,,"Portrait, woman",,,specimens_resized/950_S.JPG,specimens_resized_panel/950_S.JPG,False,False,False,False,False,True,"Wilson, Edward L.",,"Stein, S.L.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/950_S.JPG,10,189,1,0,0,7,7,7,7,7,4,0,0,2,5,1,7,7,7,7,7,7,7,7,7,7,7,7,0,1,0,0,0,0,0,1,specimens/950_S.JPG
951,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,April,152b,NY Photogravure Co.,"New York, NY, USA",H.P. Robinson,"Turnbridge Wells, England, UK",,,167,Photogravure,Photogravure,True,True,,,,,,,,,,,,,,,,Landscape,,,specimens_resized/951_S.JPG,specimens_resized_panel/951_S.JPG,False,False,False,False,False,False,"Wilson, Edward L.",NY Photogravure Co.,"Robinson, H.P.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/951_S.JPG,9,189,1,0,0,7,1,7,7,7,2,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,2,0,0,0,0,0,0,specimens/951_S.JPG
952,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,May,214b,James H. Smith,"Chicago, IL, USA",James H. Smith,"Chicago, IL, USA",,,234-236,,Kallitype,False,True,Celerite Paper,,"Chicago, IL, USA",,,,,,,,,,,,,Landscape,,,specimens_resized/952_S.JPG,specimens_resized_panel/952_S.JPG,False,False,False,False,False,True,"Wilson, Edward L.","Smith, James H.","Smith, James H.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/952_S.JPG,9,189,1,0,0,7,7,7,4,7,7,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,2,0,0,0,0,0,1,specimens/952_S.JPG
953,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,May,224b,,,McCrary & Branson,"Knoxville, TN, USA",,,,,Collodion chloride POP,False,True,American Aristotype Co.,Aristo-Platino Paper,"Jamestown, NY, USA",,,,,,,,,,,,,"Portrait, woman",,,specimens_resized/953_S.JPG,specimens_resized_panel/953_S.JPG,False,False,False,False,False,True,"Wilson, Edward L.",,McCrary & Branson,,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/953_S.JPG,4,189,1,0,0,7,7,7,7,7,4,0,0,2,5,1,7,7,7,7,7,7,7,7,7,7,7,7,0,6,0,0,0,0,0,1,specimens/953_S.JPG
954,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,June,241a,NY Photogravure Co.,"New York, NY, USA",J. F. Ryder,"Cleveland, OH, USA",,,280-281,Photogravure,Photogravure,True,True,,,,,,,,,,,,,,,,"Portrait, man",,,specimens_resized/954_S.JPG,specimens_resized_panel/954_S.JPG,False,False,False,False,False,False,"Wilson, Edward L.",NY Photogravure Co.,"Ryder, J.F.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/954_S.JPG,2,189,1,0,0,7,1,7,7,7,2,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,0,0,0,0,0,0,0,specimens/954_S.JPG
955,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,June,256b,,,F.A. Place,"Chicago, IL, USA",,,281-282,,Collodion chloride POP,False,True,American Aristotype Co.,Aristo-Platino Paper,"Jamestown, NY, USA",,,,,,,,,,,,,"Portrait, woman",,,specimens_resized/955_S.JPG,specimens_resized_panel/955_S.JPG,False,False,False,False,False,True,"Wilson, Edward L.",,"Place, F.A.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/955_S.JPG,2,189,1,0,0,7,7,7,4,7,4,0,0,2,5,1,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,1,specimens/955_S.JPG
956,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,August,337a,NY Photogravure Co.,"New York, NY, USA",C.M. Hayes,"Detroit, MI, USA",,,363,Photogravure,Photogravure,True,True,,,,,,,Suter,,"Basel, Switzerland",,,,,,,"Portrait, women",,,specimens_resized/956_S.JPG,specimens_resized_panel/956_S.JPG,False,False,True,False,False,False,"Wilson, Edward L.",NY Photogravure Co.,"Hayes, C.M.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/956_S.JPG,0,189,1,0,0,7,1,7,7,7,2,1,0,7,7,7,7,7,7,3,7,3,7,7,7,7,7,7,7,3,0,0,1,0,0,0,specimens/956_S.JPG
957,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,September,385a,NY Photogravure Co.,,,,,,409-410,Three Color Gelatine Print,Collotype,True,True,,,,,,,,,,,,,,,,Still life,,,specimens_resized/957_S.JPG,specimens_resized_panel/957_S.JPG,False,False,False,False,False,False,"Wilson, Edward L.",NY Photogravure Co.,,,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/957_S.JPG,3,189,1,0,0,7,7,7,7,7,1,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,specimens/957_S.JPG
958,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,October,461a,F. Gutekunst,"Philadelphia, PA, USA",,,,,462,Phototype,Collotype,True,True,,,,,,,,,,,,,,,,"Portrait, man",,,specimens_resized/958_S.JPG,specimens_resized_panel/958_S.JPG,False,False,False,False,False,False,"Wilson, Edward L.","Gutekunst, F.",,,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/958_S.JPG,2,189,1,0,0,0,0,7,7,7,1,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,0,0,0,0,0,0,0,specimens/958_S.JPG
959,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,November,481a,NY Photogravure Co.,"New York, NY, USA",George E. Tingley,"Mystic, CT, USA",,,511,Photogravure,Photogravure,True,True,,,,,,,,,,,,,,,,"Portrait, woman",Printed on rough paper with toning to a sepia tint,,specimens_resized/959_S.JPG,specimens_resized_panel/959_S.JPG,False,False,False,False,False,False,"Wilson, Edward L.",NY Photogravure Co.,"Tingley, George E.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/959_S.JPG,4,189,1,0,0,7,1,7,7,7,2,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,6,0,0,0,0,0,0,specimens/959_S.JPG
960,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1895,November,488b,Normart & Probst,"Philadelphia, PA, USA",George E. Tingley,"Mystic, CT, USA",,,511,Plain paper print,Salted paper print,False,True,John R. Clemons,New American Matt Paper,"Philadelphia, PA, USA",,,,,,,,,,,,,"Portrait, woman",,,specimens_resized/960_S.JPG,specimens_resized_panel/960_S.JPG,False,False,False,False,False,True,"Wilson, Edward L.",Normart & Probst,"Tingley, George E.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/960_S.JPG,6,189,1,0,0,7,0,7,7,7,7,0,0,4,7,5,7,7,7,7,7,7,7,7,7,7,7,7,0,7,0,0,0,0,0,1,specimens/960_S.JPG
961,TR 1. W3,Wilson's Photographic Magazine,Edward L. Wilson,1896,January,1a,F. Gutekunst,"Philadelphia, PA, USA",F.G. Schumacher,"Los Angeles, CA, USA",,,39-40,Phototype,Collotype,True,True,,,,,,,,,,,,,,,,"Portrait, woman",,,specimens_resized/961_S.JPG,specimens_resized_panel/961_S.JPG,False,False,False,False,False,False,"Wilson, Edward L.","Gutekunst, F.","Schumacher, F.G.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/961_S.JPG,4,189,1,0,0,0,0,7,7,7,1,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,6,0,0,0,0,0,0,specimens/961_S.JPG
